timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1663939865205,517,Go to book's details,200,OK,User Journey 1-3,text,true,,742,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7e,516,0,0
1663939865271,517,Go to main page,200,OK,User Journey 1-4,text,true,,3976,273,5,5,http://localhost:3000/api/v1/booksApp/books,517,0,0
1663939865273,555,Go to basket,200,OK,User Journey 1-1,text,true,,482,272,5,5,http://localhost:3000/api/v1/booksApp/basket,555,0,0
1663939865489,534,Submit order,200,OK,User Journey 1-5,text,true,,342,339,5,5,http://localhost:3000/api/v1/booksApp/orders,534,0,0
1663939865578,520,Go to book's details,200,OK,User Journey 1-2,text,true,,799,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba80,520,0,0
1663939865723,523,Go to main page,200,OK,User Journey 1-3,text,true,,3977,271,5,5,http://localhost:3000/api/v1/booksApp/books,523,0,0
1663939865803,537,Go to book's details,200,OK,User Journey 1-4,text,true,,731,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7d,529,0,0
1663939865831,518,Submit order,200,OK,User Journey 1-1,text,true,,342,339,5,5,http://localhost:3000/api/v1/booksApp/orders,518,0,0
1663939866024,526,Go to main page,200,OK,User Journey 1-5,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,526,0,0
1663939866100,516,Go to main page,200,OK,User Journey 1-2,text,true,,3976,275,5,5,http://localhost:3000/api/v1/booksApp/books,515,0,0
1663939866341,528,Go to main page,200,OK,User Journey 1-4,text,true,,3976,273,5,5,http://localhost:3000/api/v1/booksApp/books,528,0,0
1663939866350,522,Go to main page,200,OK,User Journey 1-1,text,true,,3976,271,5,5,http://localhost:3000/api/v1/booksApp/books,522,0,0
1663939866551,513,Go to book's details,200,OK,User Journey 1-5,text,true,,669,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba81,513,0,0
1663939866621,516,Go to book's details,200,OK,User Journey 1-2,text,true,,583,300,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7c,516,0,0
1663939866874,521,Go to book's details,200,OK,User Journey 1-4,text,true,,819,298,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba79,521,0,0
1663939866875,521,Go to book's details,200,OK,User Journey 1-1,text,true,,799,296,5,5,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba80,521,0,0
1663939867065,536,Go to main page,200,OK,User Journey 1-5,text,true,,3977,271,4,4,http://localhost:3000/api/v1/booksApp/books,536,0,0
1663939867396,219,Add the book to basket,200,OK,User Journey 1-4,text,true,,329,334,3,3,http://localhost:3000/api/v1/booksApp/basket,218,0,0
1663939867139,509,Go to main page,200,OK,User Journey 1-2,text,true,,3976,275,2,2,http://localhost:3000/api/v1/booksApp/books,509,0,0
1663939866253,1521,Go to book's details,200,OK,User Journey 1-3,text,true,,646,296,1,1,http://localhost:3000/api/v1/booksApp/books/632d56d4c2d6451527d3ba7a,1521,0,0
